postal_code,walk_score,bike_score,transit_score
T2T 1J4,52,80,46
T3J 2S8,48,71,53
T3G 3B5,32,57,34
T3K 5M4,46,58,53
T3G 4A9,72,71,53
T3A 3Y2,28,59,27
T3H 3W8,47,73,56
T3K 1B7,35,62,53
T2E 4B6,76,93,62
T2G 2Y3,31,72,52
T3E 4T2,51,61,50
T3H 4T2,12,72,55
T2A 3X5,55,70,47
T3H 3L7,63,72,46
T2K 1M1,48,89,49
T3N 0G8,6,38,34
T3H 4X9,24,54,47
T3E 2L7,66,87,58
T3H 3L9,27,64,55
T2M 0Y5,70,84,55
T3H 4C4,4,49,27
T3C 1K8,69,10,55
T2X 4K1,12,45,38
T2T 0C8,86,88,61
T3J 5M2,22,50,60
T2S 1T8,48,81,52
T3L 1Y3,11,59,33
T2T 3J8,89,84,62
T3H 3R8,52,80,41
T2C 4J8,35,72,50
T2T 3H6,39,86,46
T3K 4C1,18,58,40
T3K 4B9,26,58,38
T2V 3C4,44,55,56
T2S 0J8,64,95,58
T2E 3J3,79,91,64
T3L 2Z7,15,70,23
T3K 5X5,35,68,50
T3G 4B1,36,72,35
T3P 0Z5,0,30,0
T2L 0P9,51,81,48
T2T 5J2,50,85,51
T3E 3T8,42,59,45
T3H 5N6,29,71,39
T2E 0E6,77,78,73
T2Z 3V4,64,85,49
T2Y 5A8,9,30,29
T3R 0G2,33,83,23
T3P 0B5,18,57,33
T2X 0K1,3,54,31
T2S 1R5,51,78,53
T3H 4M9,17,45,48
T2P 5K3,84,94,76
T2L 0S4,27,83,52
T2K 0A5,40,78,47
T3E 2K5,64,85,54
T3M 2T4,N/A,N/A,N/A
T3H 0V2,13,38,34
T3N 0V5,0,26,18
T2N 3R8,53,90,54
T2V 0C6,65,79,46
T3H 1C4,34,73,37
T3H 2V4,30,62,55
T3L 0C3,8,60,20
T3R 0B1,22,69,27
T2S 2R6,58,90,54
T2S 0Z1,22,59,41
T2X 4A8,12,45,38
T3R 0B8,24,49,39
T3H 5W9,34,74,37
T2T 1N6,65,74,48
T3E 4N5,61,69,48
T2T 1H3,51,74,48
T3N 0G9,6,38,34
T3P 0X9,12,41,33
T2G 3T2,29,60,42
T3M 3A3,8,55,34
T3B 0H6,51,78,41
T2A 7X2,0,27,28
T2A 7V5,5,67,34
T2E 8H3,36,78,43
T2X 4H2,12,45,38
T3E 1W1,51,79,52
T2P 0X2,82,90,76
T3E 2L5,69,92,58
T2Y 0P4,18,52,49
T2Y 2G2,41,69,50
T2B 3G7,20,74,40
T2K 2H6,31,79,45
T2E 3Y6,75,89,55
T2S 1P7,59,85,54
T2T 0R5,77,84,51
T2R 0M4,93,96,73
T3E 2A7,55,85,56
T3H 0Z8,25,50,44
T3H 5M2,24,68,46
T3A 3H1,58,87,62
T1Y 1C5,44,78,41
T3C 0X5,91,97,65
T2T 4E2,81,86,59
T2E 1E2,85,96,56
T3S 0A7,0,33,0
T2B 1E1,64,84,54
T2N 0W8,48,89,50
T3N 0R2,7,38,33
T2L 1Y3,52,81,63
T3H 2V9,45,77,35
T3P 0G8,0,33,0
T3P 1K4,0,30,0
T2V 5E7,34,62,35
T2Z 1C1,42,76,42
T2V 2S8,33,85,50
T2W 2W7,37,65,33
T2W 2L9,22,66,54
T2T 6K7,69,82,47
T3H 5H7,8,42,24
T2T 4V1,66,84,48
T2E 5H9,36,84,39
T3G 4G7,11,60,39
T2Y 2T9,6,55,37
T2T 0K3,88,80,51
T3K 0C5,35,63,45
T3K 5C5,34,60,43
T2M 1C2,77,86,56
T2B 0Y7,70,62,52
T3R 1V2,0,38,0
T2K 1P2,64,93,46
T3B 6C4,9,41,36
T3K 0G4,47,50,37
T2N 0Z6,43,84,63
T3E 6T9,51,72,46
T3B 3Y4,18,69,48
T2T 2S9,34,81,40
T1Y 6N5,22,65,35
T2W 3V1,52,66,25
T2P 5N6,91,96,76
T3H 5N5,1,36,26
T2H 0Y9,57,82,55
T2X 2B9,12,45,38
T2R 1L2,89,96,71
T3M 1R8,2,19,23
T3A 4R7,35,65,30
T2T 0X7,66,92,49
T3H 1B8,44,74,37
T2Y 5C9,10,38,27
T3C 2H2,77,89,60
T3B 1M9,47,71,39
T2T 2Y5,30,79,46
T2Z 1C9,62,81,47
T3B 2G4,52,82,43
T3R 0W3,5,42,28
T3C 1L6,60,93,61
T3R 0W7,0,38,0
T2E 5B9,39,73,45
T2E 2C6,68,90,56
T3H 5K9,57,81,39
T2X 2W5,12,46,37
T2N 0T8,39,84,52
T3E 7S2,30,81,52
T3K 0P6,22,56,41
T2S 0R4,75,97,54
T3H 0X5,31,67,38
T3H 1S2,37,75,37
T2T 0T1,39,75,53
T2T 2L5,34,73,41
T3L 0B7,5,70,36
T2W 1Z4,32,70,58
T3N 1M5,0,26,18
T2A 5E6,61,65,55
T3N 1M6,11,44,34
T2Z 0J6,19,69,30
T2E 2C5,55,81,50
T3B 0N7,53,88,50
T2G 2V4,74,90,75
T2V 2C5,31,79,48
T3G 0G1,21,61,33
T2Z 2S4,12,55,38
T2V 2B1,24,71,44
T1Y 6Y2,29,64,40
T3K 6C5,32,65,50
T3B 1H1,66,92,45
T2R 0H8,93,96,73
T2E 6X3,79,78,48
T3N 0E1,13,42,34
T3M 1S9,28,73,40
T2E 0V7,81,97,53
T2Z 3T3,23,70,42
T2N 3L4,46,84,53
T2T 4V2,66,84,48
T3C 0M9,87,99,62
T3R 0J6,19,45,40
T2T 4M6,41,83,49
T2E 3H1,80,82,61
T2G 3P9,44,69,44
T2X 4C2,4,55,21
T3K 5C6,51,76,49
T2K 1L5,42,81,52
T2T 2S8,32,80,38
T2C 1B7,35,55,43
T3H 6B6,89,84,62
T2M 0S2,82,99,60
T3P 1M8,0,30,0
T2X 4E9,12,45,38
T2X 0N2,33,64,32
T2V 5J2,14,84,47
T2N 0C4,42,86,51
T2T 1W7,83,99,44
T3C 0P1,61,83,60
T2N 3J7,89,99,70
T3H 0R9,26,57,50
T3E 7M7,40,79,48
T3B 6G6,9,41,36
T2A 1C7,69,61,54
T3M 2R1,8,55,34
T2Y 4P5,7,50,25
T2S 2C3,70,72,44
T2K 2A8,29,71,51
T2X 2G2,1,43,N/A
T3K 0Z4,53,69,51
T3M 1Y1,3,43,23
T3R 1K1,0,38,0
T3R 1R9,0,38,0
T3K 3L1,28,66,45
T2T 0Y9,64,90,52
T1Y 1B7,41,75,41
T3C 1V3,67,88,55
T3M 2H8,36,72,38
T3M 2X3,0,29,22
T2X 3C9,12,45,38
T3N 1G5,0,26,18
T2W 3L6,49,72,53
T2A 2P7,61,67,59
T3H 1B2,45,66,36
T3E 6H3,37,81,30
T3K 0M1,38,65,50
T2T 0T3,74,94,51
T3H 0E3,58,65,32
T3E 2K3,65,85,55
T3E 2H7,63,86,56
T2T 0Y7,34,78,52
T2E 0E8,69,98,63
T2Y 4V7,8,46,25
T2A 5P7,55,71,44
T3K 0N2,33,62,49
T2T 3J7,42,86,47
T2X 0N9,16,34,39
T3B 6H3,9,41,36
T3L 2V6,17,59,23
T3R 1J1,20,42,40
T2N 1T9,84,99,64
T2E 1V5,79,85,55
T3R 0R4,0,38,0
T3H 3N7,27,51,41
T3B 2P7,43,79,39
T3E 4S2,60,65,47
T2M 0P7,77,95,60
T2X 0V3,7,35,33
T2A 3N7,21,47,51
T2M 1L7,71,98,56
T2Y 4X8,58,74,35
T2S 2K4,53,86,47
T2P 0W3,82,90,76
T2L 0P7,48,75,47
T2E 3H3,46,74,52
T2E 3H7,40,74,51
T2Y 2N8,37,66,50
T3H 0S3,11,71,56
T2N 0E8,93,99,72
T3N 0S4,0,26,18
T3H 4V2,5,48,29
T2N 2M1,67,89,61
T2V 2V6,21,79,46
T2T 2P5,45,76,42
T3R 0Y4,22,47,36
T2E 2V4,75,87,55
